Date,aord,cac40,daxi,dji,hsi,nasdaq,nikkei,sp500,spy,spy_lag1,Price
2008-02-14,-45.5,132.15039100000013,110.35986299999786,183.38965000000098,128.16992200000095,29.0,371.86035099999935,14.209961000000021,-2.449996999999996,0.9400019999999927,136.949997
2008-02-15,-45.5,-66.4799809999995,-57.819823999997425,-174.84961000000112,636.9589850000011,-55.63989300000003,114.02929700000459,-19.809936000000107,2.2200009999999963,-2.449996999999996,134.5
2008-02-19,-115.80029300000024,34.2299809999995,82.11035200000515,-27.0703199999989,82.50976599999922,28.39990200000011,-3.849609999999302,8.33996500000012,-2.729996,2.2200009999999963,136.720001
2008-02-20,65.60009799999989,-16.160156999998435,-14.660156000002644,-16.28027000000111,-674.7402350000011,-56.15991200000008,-419.3798829999996,-7.469970000000103,2.66999899999999,-2.729996,133.990005
2008-02-21,-11.200195000000349,25.740234999998393,-4.680175999999847,93.54003999999986,-334.640625,51.260009999999966,225.5605459999897,13.819946000000073,-1.6900029999999902,2.66999899999999,136.660004
2008-02-22,-11.200195000000349,-35.37011799999982,-38.8496099999993,-145.75976999999875,71.13867200000095,-37.46997099999999,-29.730468999998266,-17.989990000000034,0.569991999999985,-1.6900029999999902,134.970001
2008-02-25,39.5996099999993,59.160156999998435,-38.57031200000074,99.67968999999903,-276.9589840000008,-3.200194999999894,302.26074300000073,8.530029000000013,1.2100070000000187,0.569991999999985,135.53999299999998
2008-02-26,82.0,77.81982400000106,55.51025400000253,188.71094000000085,149.98046899999827,11.010009999999966,-212.1699209999897,19.010009999999966,0.8099980000000073,1.2100070000000187,136.75
2008-02-27,-89.69970699999976,34.91992200000004,101.25976499999706,114.05956999999944,322.6503909999992,14.739990000000034,23.97949200000039,7.18994100000009,-0.31999300000001085,0.8099980000000073,137.559998
2008-02-28,-67.5,-51.4799809999995,-22.270018999999593,5.740229999999428,217.78906199999983,13.400146999999833,47.62988299999961,-0.7899170000000595,-1.6399989999999889,-0.31999300000001085,137.240005
2008-02-29,-67.5,-102.1401360000009,-137.52002000000084,-109.70018999999957,104.8398440000019,-33.5,-132.42089900000065,-14.090087999999923,-2.4600070000000187,-1.6399989999999889,135.600006
2008-03-03,-35.89990299999954,-113.78955099999894,-154.91992199999913,-315.2197299999989,93.40038999999888,-37.800048999999944,-420.6904290000002,-33.61999500000002,-0.910002999999989,-2.4600070000000187,133.139999
2008-03-04,-17.199706999999762,25.849608999999873,-0.25,-5.220700000001671,-738.169922000001,-27.050048999999944,-88.00976599999922,-0.8699950000000172,1.1900019999999927,-0.910002999999989,132.229996
2008-03-05,40.19970699999976,-25.969726000000264,-109.43017500000042,-54.20995999999832,47.699218999998266,22.280029000000013,-0.9707030000008672,-1.8900149999999485,-0.4400019999999927,1.1900019999999927,133.419998
2008-03-06,-142.39990299999954,43.939941000000545,91.44042900000113,49.6601499999997,-17.949219000001904,-0.820067999999992,146.53027399999883,4.510009999999966,-3.2099919999999997,-0.4400019999999927,132.979996
2008-03-07,-142.39990299999954,-136.47021500000028,-124.19042900000113,-215.5,-192.90039099999922,-61.189941999999974,-241.81054699999913,-30.669922000000042,0.06999200000001338,-3.2099919999999997,129.770004
2008-03-10,-30.299804000000222,-28.859863000000587,-63.439941999997245,-146.0498000000007,317.80078100000173,6.6599129999999604,-184.70996100000048,-8.369995000000017,0.8800049999999828,0.06999200000001338,129.839996
2008-03-11,71.60009799999989,-11.830077999999958,-24.580078000002686,-151.70996000000014,360.6386710000006,-1.4899909999999181,265.97070300000087,-18.760009999999966,2.020004,0.8800049999999828,130.720001
2008-03-12,-120.5996099999993,127.04003900000043,111.99023500000021,407.2802700000011,-314.890625,50.320068999999876,19.25,46.72998099999995,-3.1300039999999854,2.020004,132.740005
2008-03-13,53.60009799999989,-105.92968799999926,-44.89990299999954,-52.12012000000141,-623.779297000001,-40.689941999999974,-307.81933599999866,-15.869995000000017,3.160002999999989,-3.1300039999999854,129.610001
2008-03-14,53.60009799999989,21.119629000000714,-29.45019500000035,49.899419999999736,-299.0097659999992,51.92993200000001,-268.20996099999866,10.790038999999979,-6.200004000000007,3.160002999999989,132.770004
2008-03-17,5.0,-182.719726000003,-139.25,-199.93944999999985,-233.41992200000095,-104.27001999999993,-301.5205070000011,-32.84008799999992,4.049994999999996,-6.200004000000007,126.57
2008-03-18,141.60009700000046,53.25,-123.29003900000043,29.46972000000096,-60.0,48.67016599999988,135.16992199999913,-6.049927000000025,3.520004,4.049994999999996,130.619995
2008-03-19,-120.89990299999954,132.37988300000143,191.61035100000117,415.5996099999993,-324.94140600000173,56.51001000000042,118.1103519999997,53.80993699999999,-4.089995999999985,3.520004,134.139999
2008-03-20,-120.89990299999954,-124.04980499999965,-98.18017500000042,-289.08983999999873,-65.08007800000269,-51.62011700000039,118.1103519999997,-31.299927000000025,3.2599950000000035,-4.089995999999985,130.050003
2008-03-24,136.4003900000007,-124.04980499999965,-98.18017500000042,259.54003999999986,-65.08007800000269,47.699951000000056,7.030274000000645,30.619995000000017,1.5500030000000038,3.2599950000000035,133.309998
2008-03-25,58.19970699999976,181.19970699999976,112.39013599999998,185.37010999999984,622.7402340000008,60.95996100000002,105.47949299999891,18.779907000000094,-0.3999939999999924,1.5500030000000038,134.860001
2008-03-26,4.899902000000111,-33.660156000000825,64.9799809999995,-15.549800000000687,35.25976599999922,-0.5397949999996854,57.660155999999915,3.380004999999983,-0.2600100000000225,-0.3999939999999924,134.46000700000002
2008-03-27,-17.29980499999965,9.480468000001565,-22.410155999999915,-109.91015999999945,351.6503899999989,-13.580078000000412,-13.839843999998266,-12.109985000000052,-1.2099919999999997,-0.2600100000000225,134.199997
2008-03-28,-17.29980499999965,54.959960999999566,101.18994099999964,-117.95996000000014,535.6386719999973,-23.719970999999987,226.1298829999996,-13.319946000000073,-1.7000120000000152,-1.2099919999999997,132.990005
2008-03-31,-1.600097999999889,-74.41015599999992,-57.10009799999716,-88.0,-147.8398440000019,-26.17016599999988,-183.74023400000078,-11.09997599999997,2.32000800000003,-1.7000120000000152,131.28999299999998
2008-04-01,99.89990200000011,41.10986299999968,-11.089843000002475,50.71972999999889,52.53125,41.360107999999855,116.62011699999857,10.489990000000034,3.4400019999999927,2.32000800000003,133.610001
2008-04-02,91.79980499999965,216.41015700000025,230.22021400000085,385.0302700000011,-261.33984300000157,56.90991200000008,352.9501959999998,43.549927000000025,-1.089995999999985,3.4400019999999927,137.050003
2008-04-03,17.900390000000698,20.310058000000026,39.15966799999842,-45.83984000000055,317.08007799999905,-15.510009999999966,199.7402349999993,-4.270019999999931,1.15998799999997,-1.089995999999985,135.96000700000002
2008-04-04,17.900390000000698,-11.950195000000349,-34.52978499999881,20.200189999999566,317.08007799999905,19.0,6.870117999998911,4.16003499999988,0.75,1.15998799999997,137.119995
2008-04-07,0.39990299999954004,21.830077999999958,48.67968799999926,-13.440429999998742,93.92968800000017,19.710205000000315,209.67089900000065,3.83996500000012,-1.679992999999996,0.75,137.869995
2008-04-08,-50.20019599999978,-28.089844000000085,-7.5,-9.929680000001099,-195.38086000000112,-33.040039000000434,-123.5302730000003,-3.529907000000094,0.41999900000001844,-1.679992999999996,136.190002
2008-04-09,-79.70019500000035,-19.240233999999873,-43.56982499999958,-28.009769999998753,-308.8496090000008,-1.6401369999998678,-183.2705079999996,-4.660033999999996,-1.1900030000000186,0.41999900000001844,136.610001
2008-04-10,-61.20019500000035,-13.439941999999974,-34.790039000000434,-47.87012000000141,85.68945299999905,-25.159912000000077,-84.50976499999888,-10.130004999999983,-0.9299929999999961,-1.1900030000000186,135.419998
2008-04-11,-6.39990299999954,16.359864000000016,22.49023500000294,53.0,225.51953199999843,0.9199220000000423,261.96093800000017,2.6099850000000515,-1.3000030000000038,-0.9299929999999961,134.490005
2008-04-14,-67.20019599999978,-136.77001999999993,-177.28027400000246,-255.0107399999997,-156.8398440000019,-40.679931000000124,-215.16015599999992,-25.780029000000013,0.3900000000000148,-1.3000030000000038,133.190002
2008-04-15,57.10009700000046,45.93017599999985,19.22021500000028,-22.709960000000137,-49.07031300000017,0.40991200000007666,37.92968700000165,-0.4799800000000687,0.9599909999999738,0.3900000000000148,133.580002
2008-04-16,46.5,19.27001999999993,43.489746000002015,69.45020000000113,-197.3300789999994,25.989990000000034,15.469726999999693,5.3000489999999445,1.4800110000000188,0.9599909999999738,134.53999299999998
2008-04-17,13.099609999999302,56.79980400000022,92.66992199999731,245.89062000000013,-110.89843699999983,33.90014599999995,82.4697269999997,26.349975000000086,2.9199979999999925,1.4800110000000188,136.020004
2008-04-18,-71.60009700000046,5.22021500000028,-14.259764999999788,9.359379999999874,-36.75,47.19995199999994,50.19042900000022,5.630004999999983,-0.7100059999999928,2.9199979999999925,138.940002
2008-04-21,133.10009700000046,72.20019500000035,137.66015600000264,224.15038999999888,-99.33007799999905,-1.4499519999999393,56.70019599999978,18.719970999999987,-0.03999400000000719,-0.7100059999999928,138.229996
2008-04-22,-33.10009799999989,-67.21044900000106,-78.24023500000294,-25.890629999999874,478.5097659999992,4.050049000000399,-39.68945299999905,-1.2899170000000595,-0.10000599999997917,-0.03999400000000719,138.190002
2008-04-23,83.5,0.8603519999987839,-22.790039000000434,-103.56933000000026,288.75,-5.480224000000362,123.60058600000048,-8.030029999999897,-0.009994000000006054,-0.10000599999997917,138.089996
2008-04-24,-39.79980499999965,28.41992200000186,37.280274000003374,43.22949000000153,-95.50976599999922,16.61010699999997,-72.95996100000048,2.119995999999901,1.319991999999985,-0.009994000000006054,138.080002
2008-04-25,-39.79980499999965,37.72998000000007,78.73974599999747,83.70018999999957,-336.1914059999981,16.429932000000008,248.9394540000103,7.3599850000000515,0.48001100000001884,1.319991999999985,139.399994
2008-04-28,1.699706999999762,35.62988299999961,58.72997999999916,42.37989000000016,53.11914099999922,-2.0500489999999445,-13.599610000004759,10.079956000000038,-0.49000600000002237,0.48001100000001884,139.880005
2008-04-29,-6.0,-3.799804999999651,-8.97997999999916,-20.389650000000984,252.18945299999905,-2.6298830000000635,-13.599610000004759,-2.3499759999999696,-0.10000600000000759,-0.49000600000002237,139.389999
2008-04-30,10.600097999999889,-9.560058000000026,-17.209961000000476,-38.919920000000275,-242.91992200000095,14.199951000000056,47.04980400000022,-4.390014000000065,-0.90998799999997,-0.10000600000000759,139.28999299999998
2008-05-01,-1.5,-9.560058000000026,-17.209961000000476,-13.110359999998764,-242.91992200000095,-17.70996100000002,-35.729491999994934,-5.25,3.9599910000000023,-0.90998799999997,138.380005
2008-05-02,92.39990200000011,80.95996099999957,93.8500980000008,194.19042999999874,-83.95117199999731,82.649903,105.0,23.19006300000001,-1.2899930000000097,3.9599910000000023,142.339996
2008-05-05,12.10009700000046,5.180175000000418,54.93017500000042,44.04003999999986,-137.66015600000173,-23.82983400000012,105.0,6.179932000000008,-1.0299990000000037,-1.2899930000000097,141.050003
2008-05-06,-23.5,-9.990234000000783,6.659667999998419,-87.68065999999999,177.52148400000078,-20.19995199999994,105.0,-9.739990000000034,1.8699949999999887,-1.0299990000000037,140.020004
2008-05-07,-40.9003900000007,6.069824000000153,-2.810057999999117,41.93065999999999,-767.7792960000006,27.919922000000042,-45.089844000000085,11.890014000000065,-2.1499939999999924,1.8699949999999887,141.889999
2008-05-08,75.60009700000046,-29.75976499999979,-3.209961000000476,-196.47069999999985,7.269531999998435,-33.02001900000005,-64.93066400000134,-23.199951000000056,-1.1399989999999889,-2.1499939999999924,139.740005
2008-05-09,40.69970699999976,-28.02001999999993,3.160156000000825,46.330080000001544,-338.7402340000008,-17.45996100000002,-285.9599610000005,0.6099850000000515,0.6499939999999924,-1.1399989999999889,138.600006
2008-05-12,47.60009799999989,-25.910155999999915,-19.5,-115.12988000000041,-338.7402340000008,22.099853000000167,177.45019600000523,-5.5,1.5500030000000038,0.6499939999999924,139.25
2008-05-13,-11.099609999999302,26.890135999999984,41.310059000000365,126.53026999999929,362.58984300000157,36.37011799999982,139.34082100000523,15.0,0.27000400000000013,1.5500030000000038,140.800003
2008-05-14,48.0,34.689941999999974,19.120116999999482,-46.95996000000014,72.11132799999905,12.260009000000082,156.58984399999827,1.25,-0.030014000000051055,0.27000400000000013,141.070007
2008-05-15,23.199706999999762,9.010253999999804,-9.600097999999889,66.16992000000027,-205.30859300000157,-6.840087999999923,84.72070300000087,2.709961000000021,1.8200080000000582,-0.030014000000051055,141.03999299999995
2008-05-16,7.100097999999889,45.06982400000015,31.719726999999693,101.45018999999957,-46.78125,40.96997099999999,-144.1396480000003,15.530029999999897,-0.050003000000003794,1.8200080000000582,142.860001
2008-05-19,12.200195000000349,-0.22021500000028027,73.18017599999985,-7.330069999999978,150.0195309999981,-6.589844000000085,-24.909178999994765,1.3900140000000647,-0.5399940000000072,-0.050003000000003794,142.809998
2008-05-20,-36.30029300000024,0.9204100000006292,11.049803999997494,40.62988000000041,-522.8085930000016,-24.95996100000002,-60.03027300000031,-0.7900389999999788,-0.4600059999999928,-0.5399940000000072,142.270004
2008-05-21,-43.5,-26.17041000000063,-59.0,-201.0996099999993,632.25,-8.470213999999942,-76.21972599999935,-10.429931000000124,-2.3800050000000113,-0.4600059999999928,141.809998
2008-05-22,25.0,-87.42968699999983,-112.85986299999786,-227.25,58.839843999998266,-42.649902999999995,205.80957000000308,-23.230102999999872,-0.3799899999999923,-2.3800050000000113,139.429993
2008-05-23,-58.39990299999954,42.75,41.310059000000365,23.209960000000137,-371.2792960000006,-0.6000970000000052,67.10058599999866,1.3699950000000172,-1.25,-0.3799899999999923,139.050003
2008-05-27,11.0,46.19043000000056,42.109864000000016,-141.2705100000003,42.988281999998435,-3.619873000000098,142.48925699999927,-16.22998000000007,1.3699949999999887,-1.25,137.800003
2008-05-28,-60.10009799999989,-32.94043000000056,14.640135999999984,63.270510000000286,40.480468999998266,40.97998000000007,-227.6992179999943,10.570067999999992,-0.039992999999981294,1.3699949999999887,139.169998
2008-05-29,50.80029300000024,64.55029300000024,75.03027400000065,50.96972999999889,-158.109375,-5.409912000000077,291.81933600000593,3.959961000000021,1.339995999999985,-0.039992999999981294,139.130005
2008-05-30,-29.200195999999778,1.2797850000015387,10.069824000000153,53.49023000000125,84.75,33.049805000000106,142.8798829999978,7.8599850000000515,-0.6399989999999889,1.339995999999985,140.470001
2008-06-02,7.200195000000349,19.33007799999814,32.910155999999915,-9.69043000000056,289.07031199999983,-4.319825000000037,97.17968699999255,1.2600099999999657,-0.5299990000000037,-0.6399989999999889,139.830002
2008-06-03,-82.60009799999989,-94.70996099999957,-111.7802730000003,-134.46972000000096,-180.41992200000095,-14.320067999999992,-66.44043000000602,-13.199951000000056,-1.6000060000000076,-0.5299990000000037,139.300003
2008-06-04,-1.199706999999762,52.04980499999965,6.770018999999593,-111.33984999999848,-204.47070299999905,-27.469970999999987,165.5,-10.160033999999996,0.8800050000000113,-1.6000060000000076,137.699997
2008-06-05,-51.70019500000035,-50.55956999999944,-28.97998000000007,-3.050780000001396,104.75976599999922,36.45996100000002,-51.46972699999969,1.219970000000103,0.9700009999999963,0.8800050000000113,138.580002
2008-06-06,57.30029300000024,21.169921999998223,1.3798830000005182,213.93066,-103.41992100000061,19.030029999999897,-40.91992200000459,22.58007899999984,-2.6900019999999927,0.9700009999999963,139.550003
2008-06-09,57.30029300000024,-157.45996099999866,-175.9096679999975,-392.610349999999,-103.41992100000061,-45.300048999999944,-93.95996100000048,-39.23010299999987,-1.1900030000000186,-2.6900019999999927,136.860001
2008-06-10,-129.5,-15.020019999999931,-0.9003910000028554,67.58007999999973,-313.640625,-46.46997099999999,-260.190430000006,-1.8499759999999696,0.3000030000000038,-1.1900030000000186,135.669998
2008-06-11,19.699706999999762,13.069824000000153,-7.399902000000111,8.629880000000412,38.63867100000061,8.18994100000009,45.94043000000238,-1.8900140000000647,-1.3699949999999887,0.3000030000000038,135.970001
2008-06-12,-114.0996099999993,-109.7700190000005,-134.27978499999972,-196.70996000000014,202.96875,-30.47998000000007,-121.72070399999939,-21.30993699999999,0.569991999999985,-1.3699949999999887,134.600006
2008-06-13,29.60009799999989,-2.2700199999999313,53.89990200000011,54.95996000000014,-328.46875,8.590087999999923,-37.38964800000031,6.030029999999897,0.38000500000001125,0.569991999999985,135.169998
2008-06-16,-13.60009700000046,21.24023500000021,71.93017600000258,162.2705100000003,215.5195309999981,20.07983400000012,236.1396480000003,17.03991700000006,1.5200040000000001,0.38000500000001125,135.550003
2008-06-17,38.39990200000011,-13.550293000000238,-29.930176000002575,-37.20996000000014,49.910156000001734,38.07006799999999,-38.62988299999961,1.8599850000000515,-2.3800050000000113,1.5200040000000001,137.070007
2008-06-18,27.599609999999302,-4.699706999999762,51.680176000002575,-110.97069999999985,211.35156200000347,-36.239990000000034,151.45996099999502,-11.119995000000017,-0.5400080000000003,-2.3800050000000113,134.690002
2008-06-19,-56.30029300000024,-77.45019599999978,-90.9599610000023,-129.6201200000014,-51.75,-17.79003899999998,-194.54003900000316,-12.699951000000056,-1.309997999999979,-0.5400080000000003,134.149994
2008-06-20,-72.60009700000046,22.010254000000714,26.29980499999965,33.13086000000112,-72.390625,14.790038999999979,-228.93945299999905,4.130004999999983,-0.75,-1.309997999999979,132.839996
2008-06-23,17.39990200000011,-115.69042900000113,-143.68994199999997,-218.36035000000084,307.8710940000019,-25.409912000000077,88.02929700000459,-21.25,-1.0399930000000097,-0.75,132.089996
2008-06-24,7.799804999999651,17.10009700000046,1.2299810000004072,-1.46972999999889,-241.24023499999748,-40.75,83.27929700000459,-2.5400399999998626,0.6699979999999925,-1.0399930000000097,131.050003
2008-06-25,-34.69970699999976,-24.699706999999762,-36.39990300000045,-37.050780000001396,-110.00976599999922,1.0200190000000475,9.139649000004283,-2.68994100000009,-1.1499939999999924,0.6699979999999925,131.720001
2008-06-26,52.39990200000011,0.9199220000000423,19.889648999999736,3.260739999999714,-286.8691409999992,-10.959961000000021,-23.089842999999746,1.75,-2.2900080000000003,-1.1499939999999924,130.570007
2008-06-27,-29.800293000000238,-82.29003900000043,-122.50976599999922,-355.72069999999985,141.08007799999905,-46.23998999999958,-60.89941399999407,-32.69006300000001,-0.39000000000000057,-2.2900080000000003,128.279999
2008-06-30,-31.300293000000238,-3.839843999999175,-25.669922000000042,-107.14940999999999,-135.91015600000173,-7.200195000000349,-103.12988299999961,-5.5399170000000595,-1.3700019999999995,-0.39000000000000057,127.889999
2008-07-01,-84.69970699999976,6.299804999999651,-29.290039000000434,-1.0605500000001484,-135.91015600000173,-38.17993200000001,-51.66015700000571,-1.3701179999998203,2.2699959999999777,-1.3700019999999995,126.519997
2008-07-02,-35.29980400000022,-60.79980499999965,-74.47998000000007,37.700190000001385,-80.94140600000173,37.33007799999996,-203.5,9.130004999999983,-1.6799919999999844,2.2699959999999777,128.78999299999998
2008-07-03,-76.0,-108.29003900000043,-56.62011799999982,-166.33984000000055,-146.71093699999983,-49.83007799999996,103.62011799999891,-22.85998500000005,-0.3199999999999932,-1.6799919999999844,127.110001
2008-07-07,-67.29980499999965,-52.959960999999566,-48.380371000000196,73.19043000000056,510.3613280000027,1.9499510000000555,147.24023399999896,-0.0599369999999908,-1.8000030000000038,-0.3199999999999932,126.790001
2008-07-08,-69.70019599999978,-50.41992200000004,1.850097999999889,-64.16016000000127,-411.8886719999973,-18.79003899999998,-253.40039099999922,-11.060058000000026,2.510002,-1.8000030000000038,124.989998
2008-07-09,50.19970699999976,68.65966799999933,16.520018999999593,156.89942000000156,64.95117200000095,45.72998099999995,-117.7597650000007,21.54003899999998,-3.069999999999993,2.510002,127.5
2008-07-10,-44.89990200000011,-61.87988299999961,7.939941999999974,-233.91992000000027,259.7089840000008,-50.67993200000001,132.90039100000104,-28.130004999999983,-0.4599990000000105,-3.069999999999993,124.43
2008-07-11,31.5,-11.189941000000545,-28.459960999999566,78.1601499999997,349.91015600000173,-6.570067999999992,-23.80956999999944,3.410033999999996,1.2900010000000037,-0.4599990000000105,123.970001
2008-07-14,-51.10009799999989,-102.35986299999968,-125.52001999999993,-122.53027000000111,-190.53906199999983,29.480223999999907,-12.129882999999609,-7.0500489999999445,-3.4599989999999963,1.2900010000000037,125.260002
2008-07-15,-95.39990200000011,-59.73999099999992,-29.759765000001607,-52.83983999999873,-469.26953199999843,-65.68017499999996,-147.57031300000017,-14.780029000000013,-0.3500060000000076,-3.4599989999999963,121.800003
2008-07-16,56.29980499999965,-18.350097000000005,-54.27001999999811,-88.91016000000127,234.75976599999922,22.090087999999923,35.67968800000017,-12.179932000000008,3.690002000000007,-0.3500060000000076,121.449997
2008-07-17,28.10009700000046,104.42016599999988,76.44970699999976,276.5,-90.51953100000173,77.30004800000006,-1.849610000001121,31.66003499999988,1.0299990000000037,3.690002000000007,125.139999
2008-07-18,-62.20019500000035,12.219726000000264,84.41015599999992,198.16992000000027,-136.75,-9.65014599999995,-172.51953200000025,11.909912000000077,0.3400039999999933,1.0299990000000037,126.169998
2008-07-21,138.29980400000022,123.5102539999998,119.95996099999957,58.45996000000014,9.621093999998266,3.8300779999999577,-172.51953200000025,3.599975000000086,-1.3599999999999994,0.3400039999999933,126.510002
2008-07-22,3.5,-23.340331999999762,13.62011800000073,-37.11913999999888,96.890625,-34.42993200000001,240.40039100000104,-4.739990000000034,2.7399970000000025,-1.3599999999999994,125.150002
2008-07-23,77.80029300000024,103.0,90.98974599999929,145.48925999999847,233.78125,48.79003899999998,53.27929700000095,21.79003899999998,0.4499970000000104,2.7399970000000025,127.889999
2008-07-24,32.89990200000011,45.05029300000024,60.12011700000039,26.950190000001385,-243.16992200000095,24.09985400000005,192.02929699999913,4.34997599999997,-2.4499970000000104,0.4499970000000104,128.339996
2008-07-25,-161.6000979999999,-131.60009700000046,-134.45996100000048,-289.2001900000014,-10.798827999999048,-34.52001999999993,-117.61035100000117,-29.70996100000002,-0.379997000000003,-2.4499970000000104,125.889999
2008-07-28,-30.60009799999989,64.22998000000007,16.64990200000284,28.330080000001544,-114.63867100000061,12.5,-53.58007899999939,4.25,-1.5299990000000037,-0.379997000000003,125.510002
2008-07-29,-57.80029300000024,-86.56982400000015,-125.4799800000028,-236.02930000000015,-7.929688000000169,-32.57983400000012,-60.87988300000143,-21.380004999999983,3.1299980000000005,-1.5299990000000037,123.980003
2008-07-30,65.80029300000024,103.8696289999998,103.14990200000011,264.1191399999989,53.269531000001734,54.399902999999995,100.41992199999913,28.14001499999995,0.29000100000000373,3.1299980000000005,127.110001
